OrderID,InventoryID,SupplierID,SupplyID,WarehouseID,Quantity,UnitPrice,TotalInvoice,OrderDate,Unscheduled,Priority,DeliveryDate,LateDelivery,ExpectedDeliveryDate
3570,108,6,16,3,1,298.44,298.44,2024-06-18,1,2,,1,2024-07-04
3571,108,9,16,3,3,298.44,895.32,2024-06-25,0,2,,0,2024-07-11
3572,108,6,16,3,1,298.44,298.44,2024-06-21,0,7,,0,2024-07-07
3573,108,9,16,3,1,298.44,298.44,2024-06-27,0,2,2024-07-05,0,2024-07-13
3574,108,6,16,3,3,298.44,895.32,2024-06-14,0,8,2024-06-27,0,2024-06-30
3575,108,5,16,3,5,298.44,1492.2,2024-06-11,0,3,2024-06-25,0,2024-06-28
3576,108,5,16,3,1,298.44,298.44,2024-06-09,0,1,2024-06-23,0,2024-06-26
3577,108,5,16,3,1,298.44,298.44,2024-07-04,0,2,,0,2024-07-21
3578,108,6,16,3,1,298.44,298.44,2024-06-13,0,7,2024-06-23,0,2024-06-29
3579,108,9,16,3,1,298.44,298.44,2024-07-03,0,7,,0,2024-07-19
3580,108,9,16,3,1,298.44,298.44,2024-06-05,0,2,2024-06-17,0,2024-06-21
3581,108,6,16,3,1,298.44,298.44,2024-06-19,0,2,,1,2024-07-05
3582,108,9,16,3,1,298.44,298.44,2024-06-17,0,3,2024-06-26,0,2024-07-03
3583,108,5,16,3,2,298.44,596.88,2024-06-15,0,6,2024-06-28,0,2024-07-02
3584,108,5,16,3,2,298.44,596.88,2024-06-22,0,2,,0,2024-07-09
3585,108,5,16,3,1,298.44,298.44,2024-06-26,0,7,,0,2024-07-13
3586,108,9,16,3,1,298.44,298.44,2024-06-07,1,2,,1,2024-06-23
3587,108,5,16,3,2,298.44,596.88,2024-06-05,0,2,2024-06-17,0,2024-06-22
3588,108,9,16,3,1,298.44,298.44,2024-06-15,0,1,2024-06-29,0,2024-07-01
3589,108,5,16,3,1,298.44,298.44,2024-06-18,1,2,,1,2024-07-05
3590,108,9,16,3,4,298.44,1193.76,2024-06-18,1,1,2024-07-04,0,2024-07-04
3591,108,9,16,3,2,298.44,596.88,2024-07-02,0,1,,0,2024-07-18
3592,108,6,16,3,1,298.44,298.44,2024-06-18,0,3,2024-06-26,0,2024-07-04
3593,108,5,16,3,1,298.44,298.44,2024-06-21,0,2,2024-07-01,0,2024-07-08
3594,108,9,16,3,2,298.44,596.88,2024-06-24,0,2,2024-07-03,0,2024-07-10
3595,108,5,16,3,1,298.44,298.44,2024-07-03,0,1,,0,2024-07-20
3596,109,5,16,4,2,298.44,596.88,2024-07-01,0,7,,0,2024-07-13
3597,109,5,16,4,11,298.44,3282.84,2024-06-16,0,6,2024-06-27,0,2024-06-28
3598,109,6,16,4,23,298.44,6864.12,2024-06-16,0,1,2024-06-22,0,2024-06-27
3599,109,9,16,4,2,298.44,596.88,2024-06-08,0,1,2024-06-14,0,2024-06-15
3600,109,5,16,4,5,298.44,1492.2,2024-06-21,1,8,,1,2024-07-03
3601,109,6,16,4,13,298.44,3879.72,2024-06-11,0,2,2024-06-20,0,2024-06-22
3602,109,5,16,4,2,298.44,596.88,2024-06-27,0,3,,0,2024-07-09
3603,109,6,16,4,3,298.44,895.32,2024-06-18,1,8,,1,2024-06-29
3604,109,9,16,4,2,298.44,596.88,2024-06-18,0,4,2024-06-25,0,2024-06-25
3605,109,5,16,4,4,298.44,1193.76,2024-06-10,0,2,2024-06-22,0,2024-06-22
3606,109,6,16,4,1,298.44,298.44,2024-06-05,0,2,2024-06-16,0,2024-06-16
3607,110,9,16,5,4,298.44,1193.76,2024-06-12,0,8,2024-06-19,0,2024-06-26
3608,110,9,16,5,8,298.44,2387.52,2024-06-09,0,1,2024-06-22,0,2024-06-23
3609,110,9,16,5,14,298.44,4178.16,2024-06-09,0,1,2024-06-23,0,2024-06-23
3610,110,5,16,5,8,298.44,2387.52,2024-06-14,0,2,2024-06-25,0,2024-06-25
3611,111,6,16,6,2,298.44,596.88,2024-07-01,0,2,,0,2024-07-16
3612,111,9,16,6,1,298.44,298.44,2024-06-25,0,1,,0,2024-07-13
3613,111,6,16,6,1,298.44,298.44,2024-06-18,1,1,,1,2024-07-03
3614,111,9,16,6,1,298.44,298.44,2024-06-23,0,8,2024-06-28,0,2024-07-11
3615,111,6,16,6,1,298.44,298.44,2024-06-11,0,2,2024-06-24,0,2024-06-26
3616,111,5,16,6,1,298.44,298.44,2024-07-03,1,1,,0,2024-07-19
3617,111,6,16,6,3,298.44,895.32,2024-06-07,0,7,,1,2024-06-22
3618,111,6,16,6,1,298.44,298.44,2024-06-17,0,1,2024-06-25,0,2024-07-02
3619,111,6,16,6,2,298.44,596.88,2024-07-01,0,1,,0,2024-07-16
3620,111,9,16,6,1,298.44,298.44,2024-06-14,0,2,2024-06-29,0,2024-07-02
3621,111,6,16,6,1,298.44,298.44,2024-06-30,1,4,,0,2024-07-15
3622,111,6,16,6,2,298.44,596.88,2024-06-21,0,2,,0,2024-07-06
3623,111,9,16,6,1,298.44,298.44,2024-07-02,0,2,,0,2024-07-20
3624,111,9,16,6,1,298.44,298.44,2024-07-01,0,7,,0,2024-07-19
3625,111,6,16,6,1,298.44,298.44,2024-06-10,0,7,2024-06-16,0,2024-06-25
3626,111,6,16,6,1,298.44,298.44,2024-06-06,0,2,2024-06-13,0,2024-06-21
3627,111,6,16,6,2,298.44,596.88,2024-07-01,0,1,,0,2024-07-16
3628,111,9,16,6,1,298.44,298.44,2024-06-15,1,8,2024-07-03,0,2024-07-03
3629,111,5,16,6,1,298.44,298.44,2024-06-17,0,8,2024-07-03,0,2024-07-03
3630,111,9,16,6,3,298.44,895.32,2024-06-22,0,2,,0,2024-07-10
3631,111,5,16,6,2,298.44,596.88,2024-06-17,1,4,,1,2024-07-03
3632,111,9,16,6,1,298.44,298.44,2024-06-11,0,1,2024-06-27,0,2024-06-29
3633,111,9,16,6,1,298.44,298.44,2024-06-11,0,2,2024-07-02,1,2024-06-29
3634,111,9,16,6,2,298.44,596.88,2024-06-06,0,1,2024-06-18,0,2024-06-24
3635,111,6,16,6,1,298.44,298.44,2024-06-23,0,4,2024-06-28,0,2024-07-08
3636,111,9,16,6,1,298.44,298.44,2024-06-06,0,1,2024-06-18,0,2024-06-24
3637,111,6,16,6,1,298.44,298.44,2024-06-24,0,8,2024-07-03,0,2024-07-09
3638,111,9,16,6,1,298.44,298.44,2024-06-06,1,6,,1,2024-06-24
3639,111,6,16,6,3,298.44,895.32,2024-06-29,0,7,,0,2024-07-14
3640,111,9,16,6,3,298.44,895.32,2024-06-17,0,2,2024-07-01,0,2024-07-05
3641,111,9,16,6,1,298.44,298.44,2024-06-07,1,2,2024-06-11,0,2024-06-25
3642,111,6,16,6,1,298.44,298.44,2024-06-21,1,2,,0,2024-07-06
3643,111,5,16,6,1,298.44,298.44,2024-06-22,1,2,2024-06-27,0,2024-07-08
3644,111,5,16,6,1,298.44,298.44,2024-06-25,0,7,,0,2024-07-11
3645,111,9,16,6,3,298.44,895.32,2024-06-14,0,1,2024-06-23,0,2024-07-02
3646,111,6,16,6,1,298.44,298.44,2024-06-26,0,2,,0,2024-07-11
3647,111,9,16,6,1,298.44,298.44,2024-06-05,0,3,2024-06-16,0,2024-06-23
3648,111,5,16,6,1,298.44,298.44,2024-06-19,1,4,,1,2024-07-05
3649,111,9,16,6,2,298.44,596.88,2024-06-19,0,2,2024-06-21,0,2024-07-07
3650,111,6,16,6,1,298.44,298.44,2024-06-26,0,2,,0,2024-07-11
3651,111,5,16,6,1,298.44,298.44,2024-06-05,0,1,2024-06-19,0,2024-06-21
3652,111,9,16,6,1,298.44,298.44,2024-06-23,0,2,2024-07-01,0,2024-07-11
3653,111,6,16,6,3,298.44,895.32,2024-06-10,0,7,2024-06-20,0,2024-06-25
3654,111,9,16,6,4,298.44,1193.76,2024-07-03,0,3,,0,2024-07-21
3655,111,9,16,6,2,298.44,596.88,2024-06-15,0,2,,1,2024-07-03
3656,111,5,16,6,1,298.44,298.44,2024-06-05,0,1,2024-06-16,0,2024-06-21
3657,111,5,16,6,1,298.44,298.44,2024-06-19,0,5,2024-06-30,0,2024-07-05
3658,111,9,16,6,1,298.44,298.44,2024-06-18,0,6,2024-06-28,0,2024-07-06
3659,111,5,16,6,1,298.44,298.44,2024-06-13,0,2,2024-06-21,0,2024-06-29
3660,111,9,16,6,1,298.44,298.44,2024-06-27,0,1,,0,2024-07-15
3661,111,5,16,6,2,298.44,596.88,2024-06-13,0,7,2024-06-22,0,2024-06-29
3662,111,6,16,6,2,298.44,596.88,2024-06-17,1,1,2024-06-24,0,2024-07-02
3663,111,6,16,6,2,298.44,596.88,2024-06-05,1,4,2024-07-01,1,2024-06-20
3664,111,9,16,6,1,298.44,298.44,2024-06-23,0,4,2024-07-04,0,2024-07-11
3665,111,5,16,6,1,298.44,298.44,2024-06-05,0,1,2024-06-21,0,2024-06-21
3666,111,5,16,6,1,298.44,298.44,2024-06-25,0,6,,0,2024-07-11
3667,111,6,16,6,1,298.44,298.44,2024-06-27,0,1,,0,2024-07-12
3668,111,6,16,6,1,298.44,298.44,2024-06-23,0,3,2024-07-01,0,2024-07-08
3669,112,5,16,7,1,298.44,298.44,2024-06-10,0,8,2024-07-01,1,2024-06-28
3670,112,5,16,7,3,298.44,895.32,2024-06-28,0,2,,0,2024-07-16
3671,112,5,16,7,4,298.44,1193.76,2024-07-02,0,1,,0,2024-07-20
3672,112,6,16,7,8,298.44,2387.52,2024-06-23,0,1,2024-07-05,0,2024-07-10
3673,112,6,16,7,3,298.44,895.32,2024-06-16,1,3,,1,2024-07-03
3674,112,5,16,7,1,298.44,298.44,2024-06-20,0,2,2024-06-26,0,2024-07-08
3675,112,6,16,7,5,298.44,1492.2,2024-06-06,0,3,2024-06-23,0,2024-06-23
3676,112,9,16,7,5,298.44,1492.2,2024-06-19,0,8,,0,2024-07-07
3677,112,5,16,7,3,298.44,895.32,2024-07-04,0,4,,0,2024-07-22
3678,112,5,16,7,2,298.44,596.88,2024-06-16,0,1,2024-06-27,0,2024-07-04
3679,112,9,16,7,3,298.44,895.32,2024-06-12,0,2,2024-06-30,0,2024-06-30
3680,112,5,16,7,1,298.44,298.44,2024-06-12,0,1,2024-06-23,0,2024-06-30
3681,112,5,16,7,2,298.44,596.88,2024-07-02,0,2,,0,2024-07-20
3682,112,9,16,7,3,298.44,895.32,2024-06-09,0,2,2024-06-21,0,2024-06-27
3683,113,8,17,1,2,977.5,1955.0,2024-06-06,0,1,2024-06-22,0,2024-06-28
3684,113,10,17,1,1,977.5,977.5,2024-06-18,0,2,2024-06-27,0,2024-07-16
3685,113,10,17,1,6,977.5,5865.0,2024-06-07,0,7,2024-07-05,0,2024-07-05
3686,113,10,17,1,1,977.5,977.5,2024-06-07,1,2,2024-07-01,0,2024-07-05
3687,113,1,17,1,1,977.5,977.5,2024-06-23,0,3,,0,2024-07-10
3688,113,10,17,1,1,977.5,977.5,2024-06-29,0,1,,0,2024-07-27
3689,113,1,17,1,1,977.5,977.5,2024-06-08,0,4,2024-06-18,0,2024-06-25
3690,113,8,17,1,4,977.5,3910.0,2024-06-13,0,1,2024-07-01,0,2024-07-05
3691,113,10,17,1,1,977.5,977.5,2024-06-15,0,4,,0,2024-07-13
3692,113,1,17,1,3,977.5,2932.5,2024-06-16,0,1,2024-07-03,0,2024-07-03
3693,113,1,17,1,3,977.5,2932.5,2024-06-19,1,7,,0,2024-07-06
3694,113,6,17,1,3,977.5,2932.5,2024-06-25,0,2,2024-07-02,0,2024-07-11
3695,113,1,17,1,2,977.5,1955.0,2024-06-18,0,1,2024-06-27,0,2024-07-05
3696,113,10,17,1,1,977.5,977.5,2024-07-03,0,8,,0,2024-07-31
3697,113,1,17,1,4,977.5,3910.0,2024-06-18,0,1,,1,2024-07-05
3698,113,10,17,1,1,977.5,977.5,2024-07-02,1,2,,0,2024-07-30
3699,113,10,17,1,6,977.5,5865.0,2024-06-13,0,2,,0,2024-07-11
3700,113,1,17,1,1,977.5,977.5,2024-06-16,1,2,,1,2024-07-03
3701,113,6,17,1,2,977.5,1955.0,2024-06-12,0,2,2024-06-22,0,2024-06-28
3702,113,10,17,1,2,977.5,1955.0,2024-06-09,1,1,,0,2024-07-07
3703,113,6,17,1,1,977.5,977.5,2024-06-15,0,2,,1,2024-07-01
3704,113,6,17,1,2,977.5,1955.0,2024-06-17,0,1,2024-07-02,0,2024-07-03
3705,113,8,17,1,1,977.5,977.5,2024-06-09,1,2,2024-07-02,1,2024-07-01
3706,113,6,17,1,1,977.5,977.5,2024-06-10,0,2,2024-06-20,0,2024-06-26
3707,113,1,17,1,1,977.5,977.5,2024-06-13,0,1,2024-06-28,0,2024-06-30
3708,113,8,17,1,1,977.5,977.5,2024-06-12,1,3,2024-06-27,0,2024-07-04
3709,113,8,17,1,4,977.5,3910.0,2024-06-30,0,8,,0,2024-07-22
3710,113,6,17,1,2,977.5,1955.0,2024-06-18,1,1,2024-07-04,0,2024-07-04
3711,113,8,17,1,4,977.5,3910.0,2024-07-03,0,2,,0,2024-07-25
3712,114,8,17,2,1,977.5,977.5,2024-06-17,0,7,,1,2024-07-03
3713,114,10,17,2,1,977.5,977.5,2024-07-03,1,1,,0,2024-07-25
3714,114,8,17,2,1,977.5,977.5,2024-06-15,1,7,2024-06-26,0,2024-07-01
3715,114,10,17,2,1,977.5,977.5,2024-06-17,0,8,2024-07-02,0,2024-07-09
3716,114,1,17,2,2,977.5,1955.0,2024-06-14,0,8,2024-06-21,0,2024-07-03
3717,114,1,17,2,1,977.5,977.5,2024-06-14,0,8,2024-07-02,0,2024-07-03
3718,114,1,17,2,1,977.5,977.5,2024-06-26,0,7,,0,2024-07-15
3719,114,1,17,2,1,977.5,977.5,2024-07-03,0,4,,0,2024-07-22
3720,114,8,17,2,1,977.5,977.5,2024-06-12,0,8,2024-07-02,1,2024-06-28
3721,114,8,17,2,1,977.5,977.5,2024-06-10,0,7,2024-06-20,0,2024-06-26
3722,114,6,17,2,1,977.5,977.5,2024-06-13,0,7,2024-06-30,0,2024-07-07
3723,114,10,17,2,2,977.5,1955.0,2024-06-10,0,7,2024-06-23,0,2024-07-02
3724,114,8,17,2,1,977.5,977.5,2024-06-14,0,8,2024-06-26,0,2024-06-30
3725,114,1,17,2,1,977.5,977.5,2024-06-15,0,7,2024-06-25,0,2024-07-04
3726,114,6,17,2,1,977.5,977.5,2024-06-06,1,4,2024-06-29,0,2024-06-30
3727,114,6,17,2,1,977.5,977.5,2024-07-03,0,7,,0,2024-07-27
3728,114,1,17,2,1,977.5,977.5,2024-06-30,0,7,,0,2024-07-19
3729,114,10,17,2,1,977.5,977.5,2024-06-08,1,8,,1,2024-06-30
3730,114,1,17,2,1,977.5,977.5,2024-06-12,0,7,2024-07-01,0,2024-07-01
3731,114,6,17,2,1,977.5,977.5,2024-07-01,0,8,,0,2024-07-25
3732,114,10,17,2,1,977.5,977.5,2024-06-13,0,7,2024-06-28,0,2024-07-05
3733,114,1,17,2,1,977.5,977.5,2024-06-09,0,4,,1,2024-06-28
3734,114,8,17,2,4,977.5,3910.0,2024-06-06,0,8,2024-06-17,0,2024-06-22
3735,114,10,17,2,1,977.5,977.5,2024-06-16,1,2,2024-06-27,0,2024-07-08
3736,114,1,17,2,3,977.5,2932.5,2024-06-24,1,8,,0,2024-07-13
3737,114,1,17,2,1,977.5,977.5,2024-06-18,1,7,2024-07-01,0,2024-07-07
3738,114,6,17,2,1,977.5,977.5,2024-06-23,0,8,,0,2024-07-17
3739,114,10,17,2,1,977.5,977.5,2024-06-23,0,3,,0,2024-07-15
3740,114,10,17,2,1,977.5,977.5,2024-07-01,0,8,,0,2024-07-23
3741,114,8,17,2,1,977.5,977.5,2024-06-25,1,8,,0,2024-07-11
3742,114,8,17,2,1,977.5,977.5,2024-06-19,0,5,2024-06-28,0,2024-07-05
3743,114,8,17,2,2,977.5,1955.0,2024-06-11,0,8,,1,2024-06-27
3744,114,6,17,2,1,977.5,977.5,2024-06-10,0,1,2024-07-05,1,2024-07-04
3745,114,6,17,2,2,977.5,1955.0,2024-06-08,0,8,2024-06-25,0,2024-07-02
3746,114,8,17,2,2,977.5,1955.0,2024-06-17,1,6,,1,2024-07-03
3747,114,10,17,2,1,977.5,977.5,2024-06-15,0,1,2024-07-05,0,2024-07-07
3748,114,8,17,2,1,977.5,977.5,2024-06-28,0,4,,0,2024-07-14
3749,114,10,17,2,2,977.5,1955.0,2024-06-25,0,8,2024-07-05,0,2024-07-17
3750,114,8,17,2,1,977.5,977.5,2024-06-15,0,6,2024-06-28,0,2024-07-01
3751,114,8,17,2,1,977.5,977.5,2024-06-07,0,8,2024-06-19,0,2024-06-23
3752,114,1,17,2,1,977.5,977.5,2024-06-18,1,8,2024-07-01,0,2024-07-07
3753,114,6,17,2,1,977.5,977.5,2024-06-22,0,8,2024-06-29,0,2024-07-16
3754,114,8,17,2,1,977.5,977.5,2024-06-06,0,2,2024-06-22,0,2024-06-22
3755,114,1,17,2,1,977.5,977.5,2024-06-28,0,8,,0,2024-07-17
3756,114,8,17,2,1,977.5,977.5,2024-07-01,0,8,,0,2024-07-17
3757,114,1,17,2,1,977.5,977.5,2024-06-19,0,8,2024-07-03,0,2024-07-08
3758,114,10,17,2,1,977.5,977.5,2024-06-05,0,5,2024-06-15,0,2024-06-27
3759,114,1,17,2,2,977.5,1955.0,2024-06-18,0,8,2024-06-29,0,2024-07-07
3760,114,8,17,2,1,977.5,977.5,2024-06-24,0,3,,0,2024-07-10
3761,114,10,17,2,1,977.5,977.5,2024-06-23,1,7,,0,2024-07-15
3762,114,8,17,2,1,977.5,977.5,2024-06-21,0,1,2024-07-04,0,2024-07-07
3763,114,10,17,2,1,977.5,977.5,2024-07-04,0,7,,0,2024-07-26
3764,114,6,17,2,1,977.5,977.5,2024-06-12,0,8,2024-06-28,0,2024-07-06
3765,114,8,17,2,2,977.5,1955.0,2024-06-23,0,1,2024-07-01,0,2024-07-09
3766,114,6,17,2,3,977.5,2932.5,2024-06-11,1,7,,1,2024-07-05
3767,114,6,17,2,1,977.5,977.5,2024-06-23,0,8,2024-07-05,0,2024-07-17
3768,114,10,17,2,2,977.5,1955.0,2024-06-26,0,8,,0,2024-07-18
3769,114,10,17,2,1,977.5,977.5,2024-06-14,1,7,,0,2024-07-06
3770,114,10,17,2,1,977.5,977.5,2024-06-06,0,8,2024-07-01,1,2024-06-28
3771,114,8,17,2,1,977.5,977.5,2024-06-07,0,2,,1,2024-06-23
3772,114,8,17,2,1,977.5,977.5,2024-07-04,0,6,,0,2024-07-20
3773,114,6,17,2,1,977.5,977.5,2024-06-06,0,1,2024-06-26,0,2024-06-30
3774,114,8,17,2,1,977.5,977.5,2024-07-01,1,8,,0,2024-07-17
3775,115,6,17,3,1,977.5,977.5,2024-06-05,0,2,2024-06-22,0,2024-06-25
3776,115,10,17,3,1,977.5,977.5,2024-06-10,0,2,2024-06-23,0,2024-06-24
3777,115,6,17,3,2,977.5,1955.0,2024-06-14,1,3,,1,2024-07-04
3778,115,8,17,3,1,977.5,977.5,2024-06-14,0,2,2024-06-25,0,2024-07-02
3779,115,6,17,3,1,977.5,977.5,2024-06-08,1,7,2024-07-04,1,2024-06-28
3780,115,1,17,3,1,977.5,977.5,2024-06-09,0,4,2024-06-19,0,2024-06-30
3781,115,6,17,3,1,977.5,977.5,2024-07-04,0,2,,0,2024-07-24
3782,115,1,17,3,1,977.5,977.5,2024-06-13,0,1,2024-06-24,0,2024-07-04
3783,115,8,17,3,1,977.5,977.5,2024-06-12,0,7,,1,2024-06-30
3784,115,6,17,3,4,977.5,3910.0,2024-06-17,0,2,2024-06-24,0,2024-07-07
3785,115,6,17,3,2,977.5,1955.0,2024-06-07,1,2,2024-06-25,0,2024-06-27
3786,115,8,17,3,1,977.5,977.5,2024-06-27,0,2,,0,2024-07-15
3787,115,8,17,3,1,977.5,977.5,2024-06-14,0,7,2024-06-25,0,2024-07-02
3788,115,8,17,3,1,977.5,977.5,2024-06-17,0,3,2024-06-21,0,2024-07-05
3789,115,6,17,3,2,977.5,1955.0,2024-06-11,0,2,2024-06-27,0,2024-07-01
3790,115,6,17,3,2,977.5,1955.0,2024-06-10,1,3,2024-06-29,0,2024-06-30
3791,115,6,17,3,1,977.5,977.5,2024-06-26,0,6,2024-07-05,0,2024-07-16
3792,115,8,17,3,1,977.5,977.5,2024-06-26,0,7,,0,2024-07-14
3793,115,1,17,3,2,977.5,1955.0,2024-06-08,0,1,2024-06-29,0,2024-06-29
3794,115,1,17,3,1,977.5,977.5,2024-06-11,0,5,,1,2024-07-02
3795,115,10,17,3,1,977.5,977.5,2024-06-20,0,1,2024-07-02,0,2024-07-04
3796,115,1,17,3,1,977.5,977.5,2024-06-26,0,1,,0,2024-07-17
3797,115,6,17,3,1,977.5,977.5,2024-06-20,1,2,,0,2024-07-10
3798,115,10,17,3,1,977.5,977.5,2024-06-10,0,2,2024-06-19,0,2024-06-24
3799,115,6,17,3,1,977.5,977.5,2024-06-06,0,2,2024-06-26,0,2024-06-26
3800,115,8,17,3,1,977.5,977.5,2024-06-10,0,1,2024-06-24,0,2024-06-28
3801,115,6,17,3,1,977.5,977.5,2024-06-27,0,7,,0,2024-07-17
3802,115,1,17,3,2,977.5,1955.0,2024-06-26,0,2,,0,2024-07-17
3803,115,6,17,3,1,977.5,977.5,2024-06-11,0,7,2024-06-25,0,2024-07-01
3804,115,1,17,3,1,977.5,977.5,2024-07-03,0,6,,0,2024-07-24
3805,115,6,17,3,1,977.5,977.5,2024-06-22,0,3,,0,2024-07-12
3806,115,8,17,3,1,977.5,977.5,2024-06-07,0,1,2024-06-17,0,2024-06-25
3807,115,1,17,3,1,977.5,977.5,2024-06-07,0,2,2024-06-21,0,2024-06-28
3808,115,10,17,3,1,977.5,977.5,2024-06-26,0,1,,0,2024-07-10
3809,115,1,17,3,1,977.5,977.5,2024-06-07,0,7,2024-06-17,0,2024-06-28
3810,115,10,17,3,1,977.5,977.5,2024-06-29,1,8,,0,2024-07-13
3811,115,8,17,3,1,977.5,977.5,2024-06-23,0,7,,0,2024-07-11
3812,115,10,17,3,1,977.5,977.5,2024-06-07,0,2,2024-06-17,0,2024-06-21
3813,115,1,17,3,1,977.5,977.5,2024-06-20,1,6,,0,2024-07-11
3814,115,10,17,3,1,977.5,977.5,2024-06-08,0,4,2024-06-16,0,2024-06-22
3815,115,8,17,3,2,977.5,1955.0,2024-06-08,0,2,,1,2024-06-26
3816,115,10,17,3,1,977.5,977.5,2024-06-29,0,8,,0,2024-07-13
3817,115,6,17,3,1,977.5,977.5,2024-06-14,1,7,2024-07-01,0,2024-07-04
3818,115,8,17,3,1,977.5,977.5,2024-06-28,1,3,,0,2024-07-16
3819,115,1,17,3,1,977.5,977.5,2024-07-04,0,4,,0,2024-07-25
3820,115,6,17,3,1,977.5,977.5,2024-06-10,0,1,2024-06-25,0,2024-06-30
3821,115,8,17,3,1,977.5,977.5,2024-06-29,0,8,,0,2024-07-17
3822,115,6,17,3,1,977.5,977.5,2024-06-15,0,1,,1,2024-07-05
3823,115,8,17,3,1,977.5,977.5,2024-06-28,0,1,,0,2024-07-16
3824,115,8,17,3,1,977.5,977.5,2024-06-26,0,4,2024-07-03,0,2024-07-14
3825,115,8,17,3,1,977.5,977.5,2024-06-20,0,1,,0,2024-07-08
3826,115,1,17,3,1,977.5,977.5,2024-06-26,0,1,,0,2024-07-17
3827,115,6,17,3,1,977.5,977.5,2024-06-08,0,5,2024-06-22,0,2024-06-28
3828,115,6,17,3,1,977.5,977.5,2024-06-07,0,1,2024-06-27,0,2024-06-27
3829,115,8,17,3,1,977.5,977.5,2024-06-15,0,7,2024-06-24,0,2024-07-03
3830,115,10,17,3,1,977.5,977.5,2024-06-20,0,3,2024-07-05,1,2024-07-04
3831,115,10,17,3,1,977.5,977.5,2024-06-18,0,2,2024-06-26,0,2024-07-02
3832,115,8,17,3,1,977.5,977.5,2024-06-07,1,4,2024-06-24,0,2024-06-25
3833,115,1,17,3,1,977.5,977.5,2024-06-19,1,7,,0,2024-07-10
3834,115,8,17,3,1,977.5,977.5,2024-06-23,0,1,2024-07-04,0,2024-07-11
3835,115,10,17,3,1,977.5,977.5,2024-06-15,0,6,2024-06-26,0,2024-06-29
3836,115,1,17,3,1,977.5,977.5,2024-06-11,0,2,2024-06-29,0,2024-07-02
3837,115,8,17,3,1,977.5,977.5,2024-06-09,0,2,2024-07-01,1,2024-06-27
3838,115,1,17,3,1,977.5,977.5,2024-06-09,0,8,2024-06-30,0,2024-06-30
3839,115,6,17,3,1,977.5,977.5,2024-06-19,0,1,2024-07-04,0,2024-07-09
3840,115,1,17,3,1,977.5,977.5,2024-06-12,0,1,2024-06-17,0,2024-07-03
3841,115,6,17,3,1,977.5,977.5,2024-06-05,0,2,2024-06-22,0,2024-06-25
3842,115,10,17,3,1,977.5,977.5,2024-06-23,1,2,,0,2024-07-07
3843,115,1,17,3,1,977.5,977.5,2024-06-30,1,2,,0,2024-07-21
3844,115,6,17,3,1,977.5,977.5,2024-06-13,0,2,2024-06-28,0,2024-07-03
3845,115,1,17,3,1,977.5,977.5,2024-06-20,0,2,2024-06-30,0,2024-07-11
3846,115,1,17,3,1,977.5,977.5,2024-06-19,0,6,,0,2024-07-10
3847,115,8,17,3,1,977.5,977.5,2024-07-02,1,7,,0,2024-07-20
3848,115,10,17,3,1,977.5,977.5,2024-06-27,0,3,,0,2024-07-11
3849,116,6,17,4,3,977.5,2932.5,2024-06-27,1,3,,0,2024-07-17
3850,116,6,17,4,1,977.5,977.5,2024-06-28,0,1,,0,2024-07-18
3851,116,10,17,4,1,977.5,977.5,2024-06-11,1,1,,1,2024-06-27
3852,116,1,17,4,2,977.5,1955.0,2024-06-07,0,2,,1,2024-06-20
3853,116,8,17,4,1,977.5,977.5,2024-06-13,0,4,2024-06-25,1,2024-06-24
3854,116,1,17,4,1,977.5,977.5,2024-06-26,0,1,2024-07-03,0,2024-07-09
3855,116,10,17,4,1,977.5,977.5,2024-06-18,1,2,2024-06-29,0,2024-07-04
3856,116,1,17,4,2,977.5,1955.0,2024-06-21,0,1,2024-06-29,0,2024-07-04
3857,116,1,17,4,1,977.5,977.5,2024-06-05,0,2,2024-06-14,0,2024-06-18
3858,116,6,17,4,2,977.5,1955.0,2024-06-28,0,2,,0,2024-07-18
3859,116,8,17,4,1,977.5,977.5,2024-06-06,0,2,2024-06-14,0,2024-06-17
3860,116,6,17,4,1,977.5,977.5,2024-06-14,0,6,2024-07-05,1,2024-07-04
3861,116,1,17,4,1,977.5,977.5,2024-06-23,0,1,2024-07-04,0,2024-07-06
3862,116,1,17,4,1,977.5,977.5,2024-06-20,0,2,,1,2024-07-03
3863,116,8,17,4,1,977.5,977.5,2024-06-27,0,3,,0,2024-07-08
3864,116,1,17,4,2,977.5,1955.0,2024-06-13,0,2,2024-06-23,0,2024-06-26
3865,116,1,17,4,1,977.5,977.5,2024-06-05,0,7,,1,2024-06-18
3866,116,8,17,4,1,977.5,977.5,2024-06-25,0,3,,0,2024-07-06
3867,116,6,17,4,1,977.5,977.5,2024-06-26,0,2,,0,2024-07-16
3868,116,10,17,4,1,977.5,977.5,2024-06-24,0,2,2024-07-01,0,2024-07-10
3869,116,6,17,4,2,977.5,1955.0,2024-06-11,0,2,2024-06-23,0,2024-07-01
3870,116,6,17,4,1,977.5,977.5,2024-06-07,0,1,2024-06-21,0,2024-06-27
3871,116,6,17,4,1,977.5,977.5,2024-06-14,0,2,2024-06-24,0,2024-07-04
3872,116,8,17,4,1,977.5,977.5,2024-06-16,0,1,2024-06-26,0,2024-06-27
3873,116,8,17,4,1,977.5,977.5,2024-06-09,1,2,,1,2024-06-20
