OrderStatusID,OrderID,StatusCode,StatusDate,is_current,is_open
11610,3514,P,2024-06-20,0,True
11611,3514,AS,2024-06-26,0,True
11612,3514,D,2024-06-30,1,False
11613,3515,P,2024-06-08,0,True
11614,3515,AS,2024-06-13,0,True
11615,3515,D,2024-06-26,1,False
11616,3516,P,2024-06-19,0,True
11617,3516,AS,2024-06-24,0,True
11618,3516,D,2024-07-02,1,False
11619,3517,P,2024-06-28,0,True
11620,3517,BZ,2024-07-03,1,True
11624,3518,P,2024-06-17,0,True
11625,3518,BR,2024-06-18,1,False
11626,3519,P,2024-06-06,0,True
11627,3519,AS,2024-06-09,0,True
11628,3519,D,2024-06-17,1,False
11629,3520,P,2024-07-02,1,True
11633,3521,P,2024-06-09,0,True
11634,3521,BA,2024-06-11,0,True
11635,3521,AS,2024-06-14,0,True
11636,3521,D,2024-06-24,1,False
11637,3522,P,2024-06-23,0,True
11638,3522,BZ,2024-06-25,1,True
11641,3523,P,2024-06-12,0,True
11642,3523,BB,2024-06-16,0,True
11643,3523,BA,2024-06-30,0,True
11644,3523,AS,2024-07-02,1,True
11646,3524,P,2024-06-09,0,True
11647,3524,AS,2024-06-15,0,True
11648,3524,D,2024-06-16,1,False
11649,3525,P,2024-06-19,0,True
11650,3525,AS,2024-06-23,0,True
11651,3525,BR,2024-06-26,1,False
11652,3526,P,2024-06-07,0,True
11653,3526,BB,2024-06-10,1,True
11657,3527,P,2024-06-07,0,True
11658,3527,AS,2024-06-10,0,True
11659,3527,D,2024-06-23,1,False
11660,3528,P,2024-06-06,0,True
11661,3528,AS,2024-06-10,0,True
11662,3528,D,2024-06-23,1,False
11663,3529,P,2024-06-10,0,True
11664,3529,AS,2024-06-13,0,True
11665,3529,D,2024-06-19,1,False
11666,3530,P,2024-06-16,0,True
11667,3530,BA,2024-06-18,0,True
11668,3530,D,2024-06-19,1,False
11669,3531,P,2024-06-25,0,True
11670,3531,BB,2024-07-01,1,True
11673,3532,P,2024-06-28,0,True
11674,3532,BV,2024-07-01,1,True
11676,3533,P,2024-06-06,0,True
11677,3533,AS,2024-06-08,0,True
11678,3533,D,2024-06-11,1,False
11679,3534,P,2024-07-03,1,True
11683,3535,P,2024-06-18,0,True
11684,3535,AS,2024-06-19,0,True
11685,3535,D,2024-07-03,1,False
11686,3536,P,2024-06-08,0,True
11687,3536,AS,2024-06-13,0,True
11688,3536,D,2024-06-18,1,False
11689,3537,P,2024-06-14,0,True
11690,3537,BA,2024-06-18,0,True
11691,3537,D,2024-06-20,1,False
11692,3538,P,2024-06-23,0,True
11693,3538,AS,2024-06-28,1,True
11695,3539,P,2024-06-05,0,True
11696,3539,AS,2024-06-08,0,True
11697,3539,D,2024-06-15,1,False
11698,3540,P,2024-06-27,0,True
11699,3540,BB,2024-06-30,1,True
11702,3541,P,2024-06-21,0,True
11703,3541,BA,2024-06-24,0,True
11704,3541,AS,2024-06-26,1,True
11706,3542,P,2024-06-18,0,True
11707,3542,AS,2024-06-19,0,True
11708,3542,D,2024-06-24,1,False
11709,3543,P,2024-07-03,1,True
11712,3544,P,2024-06-19,0,True
11713,3544,AS,2024-06-21,0,True
11714,3544,D,2024-06-30,1,False
11715,3545,P,2024-06-07,0,True
11716,3545,BA,2024-06-10,0,True
11717,3545,AS,2024-06-14,0,True
11718,3545,D,2024-06-20,1,False
11719,3546,P,2024-06-26,0,True
11720,3546,BB,2024-06-28,1,True
11724,3547,P,2024-06-16,0,True
11725,3547,BA,2024-06-19,0,True
11726,3547,AS,2024-06-21,0,True
11727,3547,D,2024-07-02,1,False
11728,3548,P,2024-06-28,0,True
11729,3548,AS,2024-07-01,1,True
11731,3549,P,2024-06-07,0,True
11732,3549,BA,2024-06-12,0,True
11733,3549,D,2024-06-15,1,False
11734,3550,P,2024-06-16,0,True
11735,3550,AS,2024-06-20,0,True
11736,3550,D,2024-07-03,1,False
11737,3551,P,2024-06-19,0,True
11738,3551,AS,2024-06-22,0,True
11739,3551,D,2024-06-30,1,False
11740,3552,P,2024-07-02,0,True
11741,3552,BA,2024-07-05,1,True
11744,3553,P,2024-06-06,0,True
11745,3553,BZ,2024-06-10,1,True
11748,3554,P,2024-06-25,0,True
11749,3554,BA,2024-06-29,0,True
11750,3554,AS,2024-07-02,1,True
11752,3555,P,2024-06-19,0,True
11753,3555,AS,2024-06-21,0,True
11754,3555,D,2024-06-22,1,False
11755,3556,P,2024-07-03,1,True
11759,3557,P,2024-06-14,0,True
11760,3557,AS,2024-06-18,0,True
11761,3557,D,2024-06-27,1,False
11762,3558,P,2024-06-19,0,True
11763,3558,AS,2024-06-22,0,True
11764,3558,D,2024-07-02,1,False
11765,3559,P,2024-06-17,0,True
11766,3559,BA,2024-06-19,0,True
11767,3559,AS,2024-06-21,0,True
11768,3559,D,2024-07-01,1,False
11769,3560,P,2024-06-16,0,True
11770,3560,AS,2024-06-20,0,True
11771,3560,D,2024-06-29,1,False
11772,3561,P,2024-06-16,0,True
11773,3561,BB,2024-06-17,0,True
11774,3561,BA,2024-07-01,0,True
11775,3561,AS,2024-07-03,1,True
11777,3562,P,2024-06-07,0,True
11778,3562,BB,2024-06-12,0,True
11779,3562,BZ,2024-06-15,0,True
11780,3562,BV,2024-06-28,0,True
11781,3562,D,2024-07-05,1,False
11782,3563,P,2024-06-27,0,True
11783,3563,BV,2024-07-02,1,True
11785,3564,P,2024-06-23,0,True
11786,3564,AS,2024-06-27,0,True
11787,3564,D,2024-07-01,1,False
11788,3565,P,2024-06-19,0,True
11789,3565,AS,2024-06-22,0,True
11790,3565,BR,2024-07-01,1,False
11791,3566,P,2024-06-20,0,True
11792,3566,BA,2024-06-24,0,True
11793,3566,AS,2024-06-28,1,True
11795,3567,P,2024-06-11,0,True
11796,3567,AS,2024-06-15,0,True
11797,3567,D,2024-06-27,1,False
11798,3568,P,2024-07-01,0,True
11799,3568,AS,2024-07-02,1,True
11801,3569,P,2024-06-06,0,True
11802,3569,BV,2024-06-10,0,True
11803,3569,BR,2024-06-27,1,False
11804,3570,P,2024-06-18,0,True
11805,3570,BB,2024-06-20,1,True
11808,3571,P,2024-06-25,0,True
11809,3571,AS,2024-06-30,1,True
11811,3572,P,2024-06-21,0,True
11812,3572,AS,2024-06-24,1,True
11814,3573,P,2024-06-27,0,True
11815,3573,AS,2024-07-01,0,True
11816,3573,D,2024-07-05,1,False
11817,3574,P,2024-06-14,0,True
11818,3574,AS,2024-06-20,0,True
11819,3574,D,2024-06-27,1,False
11820,3575,P,2024-06-11,0,True
11821,3575,AS,2024-06-15,0,True
11822,3575,D,2024-06-25,1,False
11823,3576,P,2024-06-09,0,True
11824,3576,AS,2024-06-13,0,True
11825,3576,D,2024-06-23,1,False
11826,3577,P,2024-07-04,0,True
11827,3577,AS,2024-07-05,1,True
11829,3578,P,2024-06-13,0,True
11830,3578,AS,2024-06-19,0,True
11831,3578,D,2024-06-23,1,False
11832,3579,P,2024-07-03,1,True
11835,3580,P,2024-06-05,0,True
11836,3580,BA,2024-06-12,0,True
11837,3580,AS,2024-06-15,0,True
11838,3580,D,2024-06-17,1,False
11839,3581,P,2024-06-19,0,True
11840,3581,BB,2024-06-26,0,True
11841,3581,BA,2024-07-03,0,True
11842,3581,AS,2024-07-05,1,True
11844,3582,P,2024-06-17,0,True
11845,3582,AS,2024-06-18,0,True
11846,3582,D,2024-06-26,1,False
11847,3583,P,2024-06-15,0,True
11848,3583,AS,2024-06-20,0,True
11849,3583,D,2024-06-28,1,False
11850,3584,P,2024-06-22,0,True
11851,3584,BR,2024-06-24,1,False
11852,3585,P,2024-06-26,0,True
11853,3585,BR,2024-06-27,1,False
11854,3586,P,2024-06-07,0,True
11855,3586,BR,2024-06-12,1,False
11856,3587,P,2024-06-05,0,True
11857,3587,AS,2024-06-11,0,True
11858,3587,D,2024-06-17,1,False
11859,3588,P,2024-06-15,0,True
11860,3588,AS,2024-06-19,0,True
11861,3588,D,2024-06-29,1,False
11862,3589,P,2024-06-18,0,True
11863,3589,BZ,2024-06-20,1,True
11866,3590,P,2024-06-18,0,True
11867,3590,BA,2024-06-20,0,True
11868,3590,AS,2024-06-23,0,True
11869,3590,D,2024-07-04,1,False
11870,3591,P,2024-07-02,1,True
11874,3592,P,2024-06-18,0,True
11875,3592,AS,2024-06-23,0,True
11876,3592,D,2024-06-26,1,False
11877,3593,P,2024-06-21,0,True
11878,3593,BA,2024-06-27,0,True
11879,3593,D,2024-07-01,1,False
11880,3594,P,2024-06-24,0,True
11881,3594,AS,2024-06-28,0,True
11882,3594,D,2024-07-03,1,False
11883,3595,P,2024-07-03,1,True
11887,3596,P,2024-07-01,0,True
11888,3596,AS,2024-07-05,1,True
11890,3597,P,2024-06-16,0,True
11891,3597,AS,2024-06-21,0,True
11892,3597,D,2024-06-27,1,False
11893,3598,P,2024-06-16,0,True
11894,3598,BA,2024-06-17,0,True
11895,3598,AS,2024-06-20,0,True
11896,3598,D,2024-06-22,1,False
11897,3599,P,2024-06-08,0,True
11898,3599,AS,2024-06-09,0,True
11899,3599,D,2024-06-14,1,False
11900,3600,P,2024-06-21,0,True
11901,3600,BB,2024-06-26,1,True
11905,3601,P,2024-06-11,0,True
11906,3601,AS,2024-06-15,0,True
11907,3601,D,2024-06-20,1,False
11908,3602,P,2024-06-27,0,True
11909,3602,AS,2024-06-29,1,True
11911,3603,P,2024-06-18,0,True
11912,3603,BD,2024-06-21,0,True
11913,3603,BZ,2024-06-29,1,True
11917,3604,P,2024-06-18,0,True
11918,3604,AS,2024-06-21,0,True
11919,3604,D,2024-06-25,1,False
11920,3605,P,2024-06-10,0,True
11921,3605,AS,2024-06-14,0,True
11922,3605,D,2024-06-22,1,False
11923,3606,P,2024-06-05,0,True
11924,3606,AS,2024-06-08,0,True
11925,3606,D,2024-06-16,1,False
11926,3607,P,2024-06-12,0,True
11927,3607,AS,2024-06-16,0,True
11928,3607,D,2024-06-19,1,False
11929,3608,P,2024-06-09,0,True
11930,3608,AS,2024-06-13,0,True
11931,3608,D,2024-06-22,1,False
11932,3609,P,2024-06-09,0,True
11933,3609,BA,2024-06-14,0,True
11934,3609,AS,2024-06-16,0,True
11935,3609,D,2024-06-23,1,False
11936,3610,P,2024-06-14,0,True
11937,3610,AS,2024-06-17,0,True
11938,3610,D,2024-06-25,1,False
11939,3611,P,2024-07-01,1,True
11942,3612,P,2024-06-25,0,True
11943,3612,AS,2024-06-28,1,True
11945,3613,P,2024-06-18,0,True
11946,3613,BA,2024-06-24,0,True
11947,3613,AS,2024-06-27,1,True
11949,3614,P,2024-06-23,0,True
11950,3614,AS,2024-06-26,0,True
11951,3614,D,2024-06-28,1,False
11952,3615,P,2024-06-11,0,True
11953,3615,AS,2024-06-14,0,True
11954,3615,D,2024-06-24,1,False
11955,3616,P,2024-07-03,1,True
11959,3617,P,2024-06-07,0,True
11960,3617,AS,2024-06-12,0,True
11961,3617,BR,2024-06-19,1,False
11962,3618,P,2024-06-17,0,True
11963,3618,AS,2024-06-18,0,True
11964,3618,D,2024-06-25,1,False
11965,3619,P,2024-07-01,0,True
11966,3619,AS,2024-07-04,1,True
11968,3620,P,2024-06-14,0,True
11969,3620,AS,2024-06-20,0,True
11970,3620,D,2024-06-29,1,False
11971,3621,P,2024-06-30,0,True
11972,3621,BB,2024-07-04,1,True
11975,3622,P,2024-06-21,0,True
11976,3622,BA,2024-06-23,0,True
11977,3622,AS,2024-06-25,1,True
11979,3623,P,2024-07-02,0,True
11980,3623,AS,2024-07-03,1,True
11982,3624,P,2024-07-01,0,True
11983,3624,AS,2024-07-04,1,True
11985,3625,P,2024-06-10,0,True
11986,3625,BA,2024-06-14,0,True
11987,3625,D,2024-06-16,1,False
11988,3626,P,2024-06-06,0,True
11989,3626,BA,2024-06-12,0,True
11990,3626,D,2024-06-13,1,False
11991,3627,P,2024-07-01,0,True
11992,3627,AS,2024-07-05,1,True
11994,3628,P,2024-06-15,0,True
11995,3628,BA,2024-06-18,0,True
11996,3628,AS,2024-06-21,0,True
11997,3628,D,2024-07-03,1,False
11998,3629,P,2024-06-17,0,True
11999,3629,AS,2024-06-22,0,True
12000,3629,D,2024-07-03,1,False
12001,3630,P,2024-06-22,0,True
12002,3630,BA,2024-06-25,0,True
12003,3630,AS,2024-06-26,1,True
12005,3631,P,2024-06-17,0,True
12006,3631,BV,2024-06-20,0,True
12007,3631,AS,2024-07-01,1,True
12009,3632,P,2024-06-11,0,True
12010,3632,AS,2024-06-14,0,True
12011,3632,D,2024-06-27,1,False
12012,3633,P,2024-06-11,0,True
12013,3633,AS,2024-06-18,0,True
12014,3633,D,2024-07-02,1,False
12015,3634,P,2024-06-06,0,True
12016,3634,AS,2024-06-10,0,True
12017,3634,D,2024-06-18,1,False
12018,3635,P,2024-06-23,0,True
12019,3635,AS,2024-06-26,0,True
12020,3635,D,2024-06-28,1,False
12021,3636,P,2024-06-06,0,True
12022,3636,AS,2024-06-10,0,True
12023,3636,D,2024-06-18,1,False
12024,3637,P,2024-06-24,0,True
12025,3637,AS,2024-06-28,0,True
12026,3637,D,2024-07-03,1,False
12027,3638,P,2024-06-06,0,True
12028,3638,BA,2024-06-10,0,True
12029,3638,AS,2024-06-14,0,True
12030,3638,BR,2024-06-18,1,False
12031,3639,P,2024-06-29,0,True
12032,3639,AS,2024-07-03,1,True
12034,3640,P,2024-06-17,0,True
12035,3640,BA,2024-06-19,0,True
12036,3640,AS,2024-06-21,0,True
12037,3640,D,2024-07-01,1,False
12038,3641,P,2024-06-07,0,True
12039,3641,BZ,2024-06-09,0,True
12040,3641,D,2024-06-11,1,False
12041,3642,P,2024-06-21,0,True
12042,3642,BV,2024-06-23,1,True
12044,3643,P,2024-06-22,0,True
12045,3643,BA,2024-06-25,0,True
12046,3643,D,2024-06-27,1,False
12047,3644,P,2024-06-25,0,True
12048,3644,AS,2024-06-29,1,True
12050,3645,P,2024-06-14,0,True
12051,3645,AS,2024-06-20,0,True
12052,3645,D,2024-06-23,1,False
12053,3646,P,2024-06-26,0,True
12054,3646,BA,2024-07-01,0,True
12055,3646,AS,2024-07-05,1,True
12057,3647,P,2024-06-05,0,True
12058,3647,AS,2024-06-10,0,True
12059,3647,D,2024-06-16,1,False
12060,3648,P,2024-06-19,0,True
12061,3648,BD,2024-06-26,0,True
12062,3648,BB,2024-07-04,1,True
12066,3649,P,2024-06-19,0,True
12067,3649,AS,2024-06-20,0,True
12068,3649,D,2024-06-21,1,False
12069,3650,P,2024-06-26,0,True
12070,3650,AS,2024-06-28,1,True
12072,3651,P,2024-06-05,0,True
12073,3651,AS,2024-06-09,0,True
12074,3651,D,2024-06-19,1,False
12075,3652,P,2024-06-23,0,True
12076,3652,AS,2024-06-27,0,True
12077,3652,D,2024-07-01,1,False
12078,3653,P,2024-06-10,0,True
12079,3653,AS,2024-06-15,0,True
12080,3653,D,2024-06-20,1,False
12081,3654,P,2024-07-03,1,True
12084,3655,P,2024-06-15,0,True
12085,3655,BB,2024-06-19,0,True
12086,3655,AS,2024-07-02,1,True
12088,3656,P,2024-06-05,0,True
12089,3656,AS,2024-06-08,0,True
12090,3656,D,2024-06-16,1,False
12091,3657,P,2024-06-19,0,True
12092,3657,AS,2024-06-22,0,True
12093,3657,D,2024-06-30,1,False
12094,3658,P,2024-06-18,0,True
12095,3658,AS,2024-06-23,0,True
12096,3658,D,2024-06-28,1,False
12097,3659,P,2024-06-13,0,True
12098,3659,AS,2024-06-14,0,True
12099,3659,D,2024-06-21,1,False
12100,3660,P,2024-06-27,0,True
12101,3660,AS,2024-06-30,1,True
12103,3661,P,2024-06-13,0,True
12104,3661,AS,2024-06-17,0,True
12105,3661,D,2024-06-22,1,False
12106,3662,P,2024-06-17,0,True
12107,3662,BV,2024-06-20,0,True
12108,3662,D,2024-06-24,1,False
12109,3663,P,2024-06-05,0,True
12110,3663,BV,2024-06-08,0,True
12111,3663,AS,2024-06-16,0,True
12112,3663,D,2024-07-01,1,False
12113,3664,P,2024-06-23,0,True
12114,3664,AS,2024-06-29,0,True
12115,3664,D,2024-07-04,1,False
12116,3665,P,2024-06-05,0,True
12117,3665,AS,2024-06-09,0,True
12118,3665,D,2024-06-21,1,False
12119,3666,P,2024-06-25,0,True
12120,3666,BB,2024-06-28,1,True
12123,3667,P,2024-06-27,0,True
12124,3667,BA,2024-06-29,0,True
12125,3667,AS,2024-06-30,1,True
12127,3668,P,2024-06-23,0,True
12128,3668,AS,2024-06-28,0,True
12129,3668,D,2024-07-01,1,False
12130,3669,P,2024-06-10,0,True
12131,3669,AS,2024-06-16,0,True
12132,3669,D,2024-07-01,1,False
12133,3670,P,2024-06-28,0,True
12134,3670,BA,2024-07-01,0,True
12135,3670,AS,2024-07-03,1,True
12137,3671,P,2024-07-02,0,True
12138,3671,AS,2024-07-04,1,True
12140,3672,P,2024-06-23,0,True
12141,3672,AS,2024-06-26,0,True
12142,3672,D,2024-07-05,1,False
12143,3673,P,2024-06-16,0,True
12144,3673,BA,2024-06-20,0,True
12145,3673,AS,2024-06-22,0,True
12146,3673,BR,2024-06-24,1,False
12147,3674,P,2024-06-20,0,True
12148,3674,AS,2024-06-22,0,True
12149,3674,D,2024-06-26,1,False
12150,3675,P,2024-06-06,0,True
12151,3675,AS,2024-06-10,0,True
12152,3675,D,2024-06-23,1,False
12153,3676,P,2024-06-19,0,True
12154,3676,BA,2024-06-22,0,True
12155,3676,AS,2024-06-25,1,True
12157,3677,P,2024-07-04,1,True
12161,3678,P,2024-06-16,0,True
12162,3678,AS,2024-06-20,0,True
12163,3678,D,2024-06-27,1,False
12164,3679,P,2024-06-12,0,True
12165,3679,AS,2024-06-17,0,True
12166,3679,D,2024-06-30,1,False
12167,3680,P,2024-06-12,0,True
12168,3680,AS,2024-06-14,0,True
12169,3680,D,2024-06-23,1,False
12170,3681,P,2024-07-02,1,True
12173,3682,P,2024-06-09,0,True
12174,3682,BA,2024-06-11,0,True
12175,3682,AS,2024-06-14,0,True
12176,3682,D,2024-06-21,1,False
12177,3683,P,2024-06-06,0,True
12178,3683,AS,2024-06-10,0,True
12179,3683,D,2024-06-22,1,False
12180,3684,P,2024-06-18,0,True
12181,3684,AS,2024-06-21,0,True
12182,3684,D,2024-06-27,1,False
12183,3685,P,2024-06-07,0,True
12184,3685,BA,2024-06-12,0,True
12185,3685,AS,2024-06-15,0,True
12186,3685,D,2024-07-05,1,False
12187,3686,P,2024-06-07,0,True
12188,3686,BB,2024-06-11,0,True
12189,3686,BA,2024-06-24,0,True
12190,3686,AS,2024-06-25,0,True
12191,3686,D,2024-07-01,1,False
12192,3687,P,2024-06-23,0,True
12193,3687,BB,2024-06-26,1,True
12196,3688,P,2024-06-29,0,True
12197,3688,AS,2024-07-05,1,True
12199,3689,P,2024-06-08,0,True
12200,3689,BA,2024-06-11,0,True
12201,3689,AS,2024-06-14,0,True
12202,3689,D,2024-06-18,1,False
12203,3690,P,2024-06-13,0,True
12204,3690,AS,2024-06-17,0,True
12205,3690,D,2024-07-01,1,False
12206,3691,P,2024-06-15,0,True
12207,3691,BB,2024-06-18,1,True
12210,3692,P,2024-06-16,0,True
12211,3692,AS,2024-06-21,0,True
12212,3692,D,2024-07-03,1,False
12213,3693,P,2024-06-19,0,True
12214,3693,BZ,2024-06-24,1,True
12216,3694,P,2024-06-25,0,True
12217,3694,BA,2024-06-30,0,True
12218,3694,D,2024-07-02,1,False
12219,3695,P,2024-06-18,0,True
12220,3695,AS,2024-06-21,0,True
12221,3695,D,2024-06-27,1,False
12222,3696,P,2024-07-03,1,True
12225,3697,P,2024-06-18,0,True
12226,3697,AS,2024-06-22,1,True
12228,3698,P,2024-07-02,1,True
12231,3699,P,2024-06-13,0,True
12232,3699,BD,2024-06-16,0,True
12233,3699,BR,2024-06-25,1,False
12234,3700,P,2024-06-16,0,True
12235,3700,BR,2024-06-22,1,False
12236,3701,P,2024-06-12,0,True
12237,3701,AS,2024-06-15,0,True
12238,3701,D,2024-06-22,1,False
12239,3702,P,2024-06-09,0,True
12240,3702,BZ,2024-06-12,0,True
12241,3702,BV,2024-07-04,1,True
12244,3703,P,2024-06-15,0,True
12245,3703,BB,2024-06-17,1,True
12249,3704,P,2024-06-17,0,True
12250,3704,BA,2024-06-20,0,True
12251,3704,AS,2024-06-24,0,True
12252,3704,D,2024-07-02,1,False
12253,3705,P,2024-06-09,0,True
12254,3705,BB,2024-06-12,0,True
12255,3705,BA,2024-06-23,0,True
12256,3705,AS,2024-06-25,0,True
12257,3705,D,2024-07-02,1,False
12258,3706,P,2024-06-10,0,True
12259,3706,AS,2024-06-14,0,True
12260,3706,D,2024-06-20,1,False
12261,3707,P,2024-06-13,0,True
12262,3707,AS,2024-06-15,0,True
12263,3707,D,2024-06-28,1,False
12264,3708,P,2024-06-12,0,True
12265,3708,AS,2024-06-14,0,True
12266,3708,D,2024-06-27,1,False
12267,3709,P,2024-06-30,0,True
12268,3709,BA,2024-07-03,1,True
12270,3710,P,2024-06-18,0,True
12271,3710,BV,2024-06-22,0,True
12272,3710,D,2024-07-04,1,False
12273,3711,P,2024-07-03,0,True
12274,3711,BA,2024-07-05,1,True
12276,3712,P,2024-06-17,0,True
12277,3712,BA,2024-06-20,0,True
12278,3712,AS,2024-06-23,1,True
12280,3713,P,2024-07-03,1,True
12284,3714,P,2024-06-15,0,True
12285,3714,BB,2024-06-19,0,True
12286,3714,AS,2024-06-22,0,True
12287,3714,D,2024-06-26,1,False
12288,3715,P,2024-06-17,0,True
12289,3715,BA,2024-06-20,0,True
12290,3715,AS,2024-06-23,0,True
12291,3715,D,2024-07-02,1,False
12292,3716,P,2024-06-14,0,True
12293,3716,AS,2024-06-18,0,True
12294,3716,D,2024-06-21,1,False
12295,3717,P,2024-06-14,0,True
12296,3717,AS,2024-06-16,0,True
12297,3717,D,2024-07-02,1,False
12298,3718,P,2024-06-26,0,True
12299,3718,AS,2024-07-02,1,True
12301,3719,P,2024-07-03,0,True
12302,3719,AS,2024-07-05,1,True
12304,3720,P,2024-06-12,0,True
12305,3720,AS,2024-06-16,0,True
12306,3720,D,2024-07-02,1,False
12307,3721,P,2024-06-10,0,True
12308,3721,AS,2024-06-14,0,True
12309,3721,D,2024-06-20,1,False
12310,3722,P,2024-06-13,0,True
12311,3722,AS,2024-06-14,0,True
12312,3722,D,2024-06-30,1,False
12313,3723,P,2024-06-10,0,True
12314,3723,AS,2024-06-14,0,True
12315,3723,D,2024-06-23,1,False
12316,3724,P,2024-06-14,0,True
12317,3724,BA,2024-06-17,0,True
12318,3724,AS,2024-06-20,0,True
12319,3724,D,2024-06-26,1,False
12320,3725,P,2024-06-15,0,True
12321,3725,BA,2024-06-16,0,True
12322,3725,AS,2024-06-20,0,True
12323,3725,D,2024-06-25,1,False
12324,3726,P,2024-06-06,0,True
12325,3726,BA,2024-06-10,0,True
12326,3726,AS,2024-06-14,0,True
12327,3726,D,2024-06-29,1,False
12328,3727,P,2024-07-03,0,True
12329,3727,BB,2024-07-04,1,True
12332,3728,P,2024-06-30,1,True
12335,3729,P,2024-06-08,0,True
12336,3729,BB,2024-06-10,0,True
12337,3729,AS,2024-07-04,1,True
12339,3730,P,2024-06-12,0,True
12340,3730,BA,2024-06-16,0,True
12341,3730,AS,2024-06-20,0,True
12342,3730,D,2024-07-01,1,False
12343,3731,P,2024-07-01,0,True
12344,3731,BA,2024-07-05,1,True
12347,3732,P,2024-06-13,0,True
12348,3732,AS,2024-06-18,0,True
12349,3732,D,2024-06-28,1,False
12350,3733,P,2024-06-09,0,True
12351,3733,BB,2024-06-14,0,True
12352,3733,AS,2024-07-03,1,True
12354,3734,P,2024-06-06,0,True
12355,3734,AS,2024-06-07,0,True
12356,3734,D,2024-06-17,1,False
12357,3735,P,2024-06-16,0,True
12358,3735,BA,2024-06-19,0,True
12359,3735,AS,2024-06-21,0,True
12360,3735,D,2024-06-27,1,False
12361,3736,P,2024-06-24,0,True
12362,3736,BV,2024-06-27,1,True
12364,3737,P,2024-06-18,0,True
12365,3737,BA,2024-06-20,0,True
12366,3737,AS,2024-06-23,0,True
12367,3737,D,2024-07-01,1,False
12368,3738,P,2024-06-23,0,True
12369,3738,BA,2024-06-26,0,True
12370,3738,AS,2024-06-27,1,True
12372,3739,P,2024-06-23,0,True
12373,3739,AS,2024-06-26,1,True
12375,3740,P,2024-07-01,1,True
12377,3741,P,2024-06-25,0,True
12378,3741,BZ,2024-06-29,1,True
12381,3742,P,2024-06-19,0,True
12382,3742,AS,2024-06-21,0,True
12383,3742,D,2024-06-28,1,False
12384,3743,P,2024-06-11,0,True
12385,3743,BR,2024-06-16,1,False
12386,3744,P,2024-06-10,0,True
12387,3744,BB,2024-06-14,0,True
12388,3744,AS,2024-06-27,0,True
12389,3744,D,2024-07-05,1,False
12390,3745,P,2024-06-08,0,True
12391,3745,AS,2024-06-11,0,True
12392,3745,D,2024-06-25,1,False
12393,3746,P,2024-06-17,0,True
12394,3746,BZ,2024-06-20,0,True
12395,3746,BV,2024-07-01,1,True
12398,3747,P,2024-06-15,0,True
12399,3747,AS,2024-06-20,0,True
12400,3747,D,2024-07-05,1,False
12401,3748,P,2024-06-28,0,True
12402,3748,AS,2024-07-01,1,True
12404,3749,P,2024-06-25,0,True
12405,3749,AS,2024-06-28,0,True
12406,3749,D,2024-07-05,1,False
12407,3750,P,2024-06-15,0,True
12408,3750,AS,2024-06-22,0,True
12409,3750,D,2024-06-28,1,False
12410,3751,P,2024-06-07,0,True
12411,3751,AS,2024-06-10,0,True
12412,3751,D,2024-06-19,1,False
12413,3752,P,2024-06-18,0,True
12414,3752,BV,2024-06-24,0,True
12415,3752,D,2024-07-01,1,False
12416,3753,P,2024-06-22,0,True
12417,3753,BA,2024-06-25,0,True
12418,3753,D,2024-06-29,1,False
12419,3754,P,2024-06-06,0,True
12420,3754,AS,2024-06-10,0,True
12421,3754,D,2024-06-22,1,False
12422,3755,P,2024-06-28,0,True
12423,3755,AS,2024-07-01,1,True
12425,3756,P,2024-07-01,0,True
12426,3756,AS,2024-07-03,1,True
12428,3757,P,2024-06-19,0,True
12429,3757,AS,2024-06-24,0,True
12430,3757,D,2024-07-03,1,False
12431,3758,P,2024-06-05,0,True
12432,3758,BA,2024-06-09,0,True
12433,3758,AS,2024-06-12,0,True
12434,3758,D,2024-06-15,1,False
12435,3759,P,2024-06-18,0,True
12436,3759,BA,2024-06-20,0,True
12437,3759,AS,2024-06-23,0,True
12438,3759,D,2024-06-29,1,False
12439,3760,P,2024-06-24,0,True
12440,3760,AS,2024-06-28,1,True
12442,3761,P,2024-06-23,0,True
12443,3761,BZ,2024-06-29,1,True
12447,3762,P,2024-06-21,0,True
12448,3762,AS,2024-06-24,0,True
12449,3762,D,2024-07-04,1,False
12450,3763,P,2024-07-04,0,True
12451,3763,BA,2024-07-05,1,True
12454,3764,P,2024-06-12,0,True
12455,3764,AS,2024-06-14,0,True
12456,3764,D,2024-06-28,1,False
12457,3765,P,2024-06-23,0,True
12458,3765,BA,2024-06-26,0,True
12459,3765,AS,2024-06-28,0,True
12460,3765,D,2024-07-01,1,False
12461,3766,P,2024-06-11,0,True
12462,3766,BB,2024-06-14,1,True
12466,3767,P,2024-06-23,0,True
12467,3767,AS,2024-06-28,0,True
12468,3767,D,2024-07-05,1,False
12469,3768,P,2024-06-26,0,True
12470,3768,AS,2024-07-01,1,True
12472,3769,P,2024-06-14,0,True
12473,3769,BR,2024-06-16,1,False
12474,3770,P,2024-06-06,0,True
12475,3770,BB,2024-06-09,0,True
12476,3770,AS,2024-06-28,0,True
12477,3770,D,2024-07-01,1,False
12478,3771,P,2024-06-07,0,True
12479,3771,BR,2024-06-11,1,False
12480,3772,P,2024-07-04,1,True
12483,3773,P,2024-06-06,0,True
12484,3773,AS,2024-06-10,0,True
12485,3773,D,2024-06-26,1,False
